image_path,species_label,timestamp,latitude,longitude,detection_confidence,bbox
data\raw\images\eccv_18_all_images_sm\59c4c0c4-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-09 04:05:42,31.490196,-109.598039,0.456,"[614.7384033203125, 395.99322509765625, 653.57421875, 476.10955810546875]"
data\raw\images\eccv_18_all_images_sm\598624a1-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-28 23:13:20,31.490196,-109.598039,0.6686,"[167.99478149414062, 549.6021728515625, 292.97674560546875, 617.1685180664062]"
data\raw\images\eccv_18_all_images_sm\59f46131-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-25 23:45:04,31.490196,-109.598039,0.696,"[57.522491455078125, 558.4428100585938, 183.81138610839844, 627.2674560546875]"
data\raw\images\eccv_18_all_images_sm\59aadafb-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 22:34:45,31.490196,-109.598039,0.8112,"[332.69439697265625, 542.1456298828125, 513.1098022460938, 642.4822998046875]"
data\raw\images\eccv_18_all_images_sm\596eede3-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-12 01:47:27,31.490196,-109.598039,0.8803,"[844.0560302734375, 403.2342224121094, 991.29443359375, 516.291259765625]"
data\raw\images\eccv_18_all_images_sm\59ffb9aa-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-11 05:56:34,31.490196,-109.598039,0.4877,"[612.5070190429688, 406.79931640625, 651.5372314453125, 478.2416076660156]"
data\raw\images\eccv_18_all_images_sm\5a230f27-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-02 20:42:54,31.490196,-109.598039,0.5438,"[615.628173828125, 398.38623046875, 654.5506591796875, 479.521484375]"
data\raw\images\eccv_18_all_images_sm\597b4974-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 02:05:51,31.490196,-109.598039,0.875,"[421.60504150390625, 526.7197875976562, 626.7488403320312, 612.2022094726562]"
data\raw\images\eccv_18_all_images_sm\59e44152-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-03 23:34:22,31.490196,-109.598039,0.758,"[223.3428955078125, 367.8297424316406, 315.69293212890625, 427.61358642578125]"
data\raw\images\eccv_18_all_images_sm\5a17dcdb-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:04,31.490196,-109.598039,0.8631,"[766.1715698242188, 525.2279052734375, 1015.5984497070312, 680.7615966796875]"
data\raw\images\eccv_18_all_images_sm\5a1b1361-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-11 19:09:12,31.490196,-109.598039,0.885,"[490.7046813964844, 419.6861267089844, 666.1287231445312, 564.0352783203125]"
data\raw\images\eccv_18_all_images_sm\599a5c88-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-03 11:01:51,31.490196,-109.598039,0.8638,"[283.72991943359375, 376.1329040527344, 405.35638427734375, 472.294677734375]"
data\raw\images\eccv_18_all_images_sm\59862454-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-08 07:05:15,31.490196,-109.598039,0.8812,"[134.16702270507812, 397.92840576171875, 286.41876220703125, 498.08758544921875]"
data\raw\images\eccv_18_all_images_sm\5a1cb208-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-07 12:36:01,31.490196,-109.598039,0.8626,"[768.9036865234375, 418.8759765625, 935.9500732421875, 525.22998046875]"
data\raw\images\eccv_18_all_images_sm\5a062e8b-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-31 02:53:11,31.490196,-109.598039,0.7584,"[56.92448806762695, 378.981201171875, 161.76025390625, 448.4847717285156]"
data\raw\images\eccv_18_all_images_sm\59e441ca-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-14 05:40:29,31.490196,-109.598039,0.6711,"[614.5987548828125, 420.02801513671875, 651.1303100585938, 474.04327392578125]"
data\raw\images\eccv_18_all_images_sm\5a197a73-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-11 05:56:31,31.490196,-109.598039,0.8009,"[951.2645263671875, 415.85406494140625, 1021.3011474609375, 518.3320922851562]"
data\raw\images\eccv_18_all_images_sm\59e91b34-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-02 23:30:04,31.490196,-109.598039,0.8247,"[828.7672119140625, 403.74261474609375, 974.7757568359375, 497.7781677246094]"
data\raw\images\eccv_18_all_images_sm\599fbf37-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 02:21:21,31.490196,-109.598039,0.3663,"[617.9910278320312, 393.32421875, 656.796142578125, 472.57501220703125]"
data\raw\images\eccv_18_all_images_sm\5a062e51-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-12 22:34:51,31.490196,-109.598039,0.7747,"[864.9933471679688, 396.5472106933594, 999.4220581054688, 499.88690185546875]"
data\raw\images\eccv_18_all_images_sm\59f46437-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-30 02:17:09,31.490196,-109.598039,0.9035,"[438.7735290527344, 558.915283203125, 589.5983276367188, 678.71142578125]"
data\raw\images\eccv_18_all_images_sm\59ef8e00-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-06 22:24:25,31.490196,-109.598039,0.8057,"[39.79817199707031, 382.80621337890625, 128.07135009765625, 448.35516357421875]"
data\raw\images\eccv_18_all_images_sm\5a1fe6d8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 23:15:22,31.490196,-109.598039,0.6101,"[136.0461883544922, 575.4267578125, 289.2336120605469, 643.785400390625]"
data\raw\images\eccv_18_all_images_sm\59c31b3f-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-06-10 21:08:50,31.490196,-109.598039,0.5613,"[613.1383056640625, 392.9671936035156, 652.9100952148438, 474.0455627441406]"
data\raw\images\eccv_18_all_images_sm\59d5b6b0-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-03 11:01:50,31.490196,-109.598039,0.8679,"[195.00047302246094, 385.57440185546875, 339.87982177734375, 489.0672912597656]"
data\raw\images\eccv_18_all_images_sm\5a0b0363-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 23:15:23,31.490196,-109.598039,0.715,"[252.54440307617188, 557.74658203125, 365.30035400390625, 631.7806396484375]"
data\raw\images\eccv_18_all_images_sm\596bd8ba-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-03 11:01:58,31.490196,-109.598039,0.788,"[675.9639892578125, 345.5909118652344, 793.4072875976562, 418.7422790527344]"
data\raw\images\eccv_18_all_images_sm\59be405f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-03 23:34:30,31.490196,-109.598039,0.5623,"[611.397705078125, 394.84307861328125, 651.7006225585938, 476.0267639160156]"
data\raw\images\eccv_18_all_images_sm\5989447a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-09 03:31:49,31.490196,-109.598039,0.8333,"[408.5116882324219, 514.868408203125, 594.0679931640625, 606.3016357421875]"
data\raw\images\eccv_18_all_images_sm\59b7a9c0-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-02 23:30:03,31.490196,-109.598039,0.8372,"[769.5585327148438, 405.212890625, 901.0110473632812, 505.7054138183594]"
data\raw\images\eccv_18_all_images_sm\598942e4-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-08 20:11:56,31.490196,-109.598039,0.6789,"[445.35040283203125, 367.4305114746094, 513.2171630859375, 437.8408203125]"
data\raw\images\eccv_18_all_images_sm\5965ab57-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 02:18:17,31.490196,-109.598039,0.7908,"[400.40802001953125, 574.0140380859375, 537.9578247070312, 650.0098266601562]"
data\raw\images\eccv_18_all_images_sm\597fef17-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-06-10 23:01:04,31.490196,-109.598039,0.5849,"[259.6770935058594, 357.2559509277344, 315.7142028808594, 450.406982421875]"
data\raw\images\eccv_18_all_images_sm\59b48506-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-26 08:24:07,31.490196,-109.598039,0.8589,"[622.4577026367188, 517.3621215820312, 770.0567016601562, 640.2103271484375]"
data\raw\images\eccv_18_all_images_sm\598309f6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 02:29:45,31.490196,-109.598039,0.7354,"[890.1240234375, 533.3580322265625, 1019.1239013671875, 618.68896484375]"
data\raw\images\eccv_18_all_images_sm\597e61dc-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-29 05:25:17,31.490196,-109.598039,0.8325,"[583.99609375, 527.286865234375, 726.2299194335938, 635.2786865234375]"
data\raw\images\eccv_18_all_images_sm\5a27da78-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:07,31.490196,-109.598039,0.8231,"[795.8795776367188, 449.3336486816406, 884.8142700195312, 633.79736328125]"
data\raw\images\eccv_18_all_images_sm\59fe2447-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-03 23:34:29,31.490196,-109.598039,0.6079,"[611.6278686523438, 394.93743896484375, 651.2081909179688, 475.61602783203125]"
data\raw\images\eccv_18_all_images_sm\5a0fd052-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-05-29 04:19:01,31.490196,-109.598039,0.5729,"[616.7948608398438, 511.42156982421875, 652.3983154296875, 575.544921875]"
data\raw\images\eccv_18_all_images_sm\599fbe4c-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-08 07:05:14,31.490196,-109.598039,0.8483,"[249.5977020263672, 382.50714111328125, 378.1455993652344, 476.0054626464844]"
data\raw\images\eccv_18_all_images_sm\5968c160-23d2-11e8-a6a3-ec086b02610b.jpg,skunk,2011-06-10 23:01:02,31.490196,-109.598039,0.5619,"[61.95112228393555, 398.128173828125, 174.45046997070312, 471.3802795410156]"
data\raw\images\eccv_18_all_images_sm\59c66951-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-09 03:31:48,31.490196,-109.598039,0.8094,"[245.5551300048828, 537.0526733398438, 426.9803771972656, 635.1347045898438]"
data\raw\images\eccv_18_all_images_sm\5991050a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-31 02:53:12,31.490196,-109.598039,0.777,"[10.601846694946289, 380.6512145996094, 104.0535659790039, 448.25030517578125]"
data\raw\images\eccv_18_all_images_sm\59a49ac8-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-06-15 01:22:08,31.490196,-109.598039,0.8527,"[369.99420166015625, 390.92095947265625, 530.0516357421875, 483.52716064453125]"
data\raw\images\eccv_18_all_images_sm\596d6359-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-28 23:13:22,31.490196,-109.598039,0.8309,"[398.72369384765625, 520.3165283203125, 519.427001953125, 587.4727172851562]"
data\raw\images\eccv_18_all_images_sm\599fbf3e-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 23:32:35,31.490196,-109.598039,0.5456,"[585.49755859375, 236.3814697265625, 666.6671142578125, 313.4198303222656]"
data\raw\images\eccv_18_all_images_sm\5a2c8607-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 23:15:24,31.490196,-109.598039,0.6238,"[615.6326904296875, 506.0013732910156, 650.9228515625, 584.6361083984375]"
data\raw\images\eccv_18_all_images_sm\59edf1c8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 05:33:58,31.490196,-109.598039,0.7384,"[775.8320922851562, 387.46636962890625, 846.4532470703125, 448.67291259765625]"
data\raw\images\eccv_18_all_images_sm\5967352a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 22:45:32,31.490196,-109.598039,0.7396,"[236.0344696044922, 418.820068359375, 340.542236328125, 485.28173828125]"
data\raw\images\eccv_18_all_images_sm\596a4d5f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 01:57:25,31.490196,-109.598039,0.6651,"[594.74560546875, 407.36956787109375, 668.0366821289062, 467.9276428222656]"
data\raw\images\eccv_18_all_images_sm\596a4cd0-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:05,31.490196,-109.598039,0.8832,"[858.1949462890625, 530.8314819335938, 1022.3976440429688, 678.9485473632812]"
data\raw\images\eccv_18_all_images_sm\597515b8-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-30 13:59:49,31.490196,-109.598039,0.8626,"[80.3564682006836, 618.423828125, 336.617431640625, 740.4559326171875]"
data\raw\images\eccv_18_all_images_sm\59c4c157-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-30 02:17:12,31.490196,-109.598039,0.7733,"[801.478515625, 519.7398681640625, 920.6975708007812, 612.9707641601562]"
data\raw\images\eccv_18_all_images_sm\59a94c02-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 02:18:19,31.490196,-109.598039,0.5349,"[742.93994140625, 547.2874755859375, 823.8004760742188, 618.2744140625]"
data\raw\images\eccv_18_all_images_sm\59894541-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-30 02:17:11,31.490196,-109.598039,0.8591,"[659.3153076171875, 533.6165771484375, 801.8243408203125, 633.9354248046875]"
data\raw\images\eccv_18_all_images_sm\59bac9bf-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-11 23:29:04,31.490196,-109.598039,0.5365,"[614.260009765625, 396.40863037109375, 652.6961669921875, 476.79296875]"
data\raw\images\eccv_18_all_images_sm\599be9ce-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-29 05:25:16,31.490196,-109.598039,0.7987,"[469.85443115234375, 541.41552734375, 626.1722412109375, 649.8712158203125]"
data\raw\images\eccv_18_all_images_sm\59c804e6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-07 22:28:17,31.490196,-109.598039,0.8186,"[0.370269775390625, 551.6446533203125, 131.13267517089844, 652.2044067382812]"
data\raw\images\eccv_18_all_images_sm\5a17dfb6-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 05:34:00,31.490196,-109.598039,0.5699,"[612.4685668945312, 393.4778747558594, 650.4029541015625, 470.27166748046875]"
data\raw\images\eccv_18_all_images_sm\59973df3-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-11 23:36:17,31.490196,-109.598039,0.8466,"[410.0296936035156, 524.9046630859375, 602.3731689453125, 610.6805419921875]"
data\raw\images\eccv_18_all_images_sm\59ef8d7a-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-06 22:24:24,31.490196,-109.598039,0.7118,"[38.56203079223633, 388.27435302734375, 124.2410659790039, 444.3323669433594]"
data\raw\images\eccv_18_all_images_sm\59b939bc-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 05:28:42,31.490196,-109.598039,0.7088,"[689.052978515625, 395.91455078125, 785.993896484375, 458.06170654296875]"
data\raw\images\eccv_18_all_images_sm\5976a598-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 05:29:08,31.490196,-109.598039,0.5726,"[619.0221557617188, 388.79583740234375, 654.5977783203125, 461.04388427734375]"
data\raw\images\eccv_18_all_images_sm\59b7a7a4-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-26 08:24:03,31.490196,-109.598039,0.8644,"[143.1248016357422, 559.33349609375, 331.2418212890625, 674.5404052734375]"
data\raw\images\eccv_18_all_images_sm\5984953e-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 02:29:44,31.490196,-109.598039,0.8298,"[792.5795288085938, 544.7379760742188, 925.3840942382812, 636.5781860351562]"
data\raw\images\eccv_18_all_images_sm\598dea81-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-26 08:24:04,31.490196,-109.598039,0.9012,"[235.2898712158203, 550.1395263671875, 434.9530334472656, 667.6986083984375]"
data\raw\images\eccv_18_all_images_sm\59cf47bd-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 02:05:50,31.490196,-109.598039,0.8398,"[566.0682983398438, 540.9126586914062, 718.9257202148438, 647.0128173828125]"
data\raw\images\eccv_18_all_images_sm\598c5dc4-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-10 12:37:19,31.490196,-109.598039,0.6339,"[613.5792236328125, 391.42669677734375, 652.0548706054688, 469.80560302734375]"
data\raw\images\eccv_18_all_images_sm\5a0e379d-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-02 20:42:55,31.490196,-109.598039,0.601,"[615.7796630859375, 398.9512634277344, 654.2151489257812, 479.542236328125]"
data\raw\images\eccv_18_all_images_sm\599fbf28-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-11 20:43:12,31.490196,-109.598039,0.5988,"[616.1600341796875, 396.1727600097656, 652.781982421875, 475.7046813964844]"
data\raw\images\eccv_18_all_images_sm\599be80d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 23:32:36,31.490196,-109.598039,0.7961,"[531.70068359375, 400.58416748046875, 609.4801025390625, 460.38763427734375]"
data\raw\images\eccv_18_all_images_sm\59c17a7d-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-01 05:29:06,31.490196,-109.598039,0.8175,"[446.6517028808594, 531.1753540039062, 582.5618896484375, 619.3079223632812]"
data\raw\images\eccv_18_all_images_sm\596bd7db-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-03 11:01:56,31.490196,-109.598039,0.3905,"[616.9815063476562, 405.21112060546875, 651.8707275390625, 460.9456481933594]"
data\raw\images\eccv_18_all_images_sm\5964201a-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-06-15 01:22:07,31.490196,-109.598039,0.8714,"[289.5323181152344, 395.729736328125, 455.724853515625, 486.42572021484375]"
data\raw\images\eccv_18_all_images_sm\598942be-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-03 11:01:54,31.490196,-109.598039,0.8176,"[386.6353454589844, 361.76226806640625, 482.81121826171875, 449.0907287597656]"
data\raw\images\eccv_18_all_images_sm\5a1caf5b-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-02 20:42:53,31.490196,-109.598039,0.8303,"[0.17424316704273224, 373.1543884277344, 89.2537612915039, 466.99395751953125]"
data\raw\images\eccv_18_all_images_sm\59bca61f-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-07 01:41:36,31.490196,-109.598039,0.7777,"[61.218505859375, 376.28729248046875, 153.92454528808594, 440.4883728027344]"
data\raw\images\eccv_18_all_images_sm\59bac882-23d2-11e8-a6a3-ec086b02610b.jpg,raccoon,2011-06-08 22:02:13,31.490196,-109.598039,0.879,"[386.99688720703125, 418.3343811035156, 542.0830688476562, 519.3638916015625]"
data\raw\images\eccv_18_all_images_sm\59e43e52-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-11 23:29:05,31.490196,-109.598039,0.6409,"[612.2654418945312, 385.1382751464844, 653.0599975585938, 476.97186279296875]"
data\raw\images\eccv_18_all_images_sm\59d419e8-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-07 01:41:37,31.490196,-109.598039,0.674,"[617.5963745117188, 402.86529541015625, 657.6895751953125, 477.7373962402344]"
data\raw\images\eccv_18_all_images_sm\59929166-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-30 13:59:48,31.490196,-109.598039,0.891,"[468.54815673828125, 586.6763916015625, 677.7902221679688, 711.1077270507812]"
data\raw\images\eccv_18_all_images_sm\59d41819-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 22:34:47,31.490196,-109.598039,0.6852,"[637.3580932617188, 508.64910888671875, 811.3436279296875, 586.5694580078125]"
data\raw\images\eccv_18_all_images_sm\59ef8e41-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 22:45:28,31.490196,-109.598039,0.5099,"[25.974700927734375, 381.1024475097656, 135.1923828125, 450.8683166503906]"
data\raw\images\eccv_18_all_images_sm\599be7aa-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-09 04:05:49,31.490196,-109.598039,0.7907,"[0.670056164264679, 521.113525390625, 142.0565948486328, 617.8676147460938]"
data\raw\images\eccv_18_all_images_sm\59c4beef-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-05 02:58:09,31.490196,-109.598039,0.8504,"[780.9700927734375, 415.1541442871094, 941.6043090820312, 520.00146484375]"
data\raw\images\eccv_18_all_images_sm\59b6139c-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-05-27 02:18:18,31.490196,-109.598039,0.8322,"[570.658203125, 569.699951171875, 710.7828369140625, 641.7835693359375]"
data\raw\images\eccv_18_all_images_sm\5a197b78-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:06,31.490196,-109.598039,0.8802,"[856.8421020507812, 526.072021484375, 1022.5560302734375, 675.7745361328125]"
data\raw\images\eccv_18_all_images_sm\5a1e523f-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:09,31.490196,-109.598039,0.8535,"[793.3212890625, 423.2071228027344, 876.4400634765625, 544.4698486328125]"
data\raw\images\eccv_18_all_images_sm\59d27e5c-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 22:34:48,31.490196,-109.598039,0.7807,"[810.7276000976562, 491.19757080078125, 924.95703125, 570.5913696289062]"
data\raw\images\eccv_18_all_images_sm\59b7a5f8-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-11 02:37:51,31.490196,-109.598039,0.858,"[863.9698486328125, 411.51800537109375, 1018.1046142578125, 513.2703857421875]"
data\raw\images\eccv_18_all_images_sm\59b6138e-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-13 12:51:08,31.490196,-109.598039,0.8552,"[788.0418090820312, 415.30718994140625, 867.5804443359375, 580.5978393554688]"
data\raw\images\eccv_18_all_images_sm\599d7e07-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-07 12:35:56,31.490196,-109.598039,0.8902,"[93.32857513427734, 478.25115966796875, 306.99847412109375, 622.8363037109375]"
data\raw\images\eccv_18_all_images_sm\598ad126-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-10 22:45:33,31.490196,-109.598039,0.7301,"[296.38525390625, 415.82049560546875, 402.0568542480469, 483.9706115722656]"
data\raw\images\eccv_18_all_images_sm\598c5d8d-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-06-08 07:05:12,31.490196,-109.598039,0.8436,"[368.7117614746094, 365.38336181640625, 452.9306640625, 438.0572814941406]"
data\raw\images\eccv_18_all_images_sm\59d5b780-23d2-11e8-a6a3-ec086b02610b.jpg,bobcat,2011-05-26 08:24:10,31.490196,-109.598039,0.6786,"[950.869140625, 494.07574462890625, 1021.8160400390625, 592.1510009765625]"
data\raw\images\eccv_18_all_images_sm\59849726-23d2-11e8-a6a3-ec086b02610b.jpg,coyote,2011-06-10 21:09:01,31.490196,-109.598039,0.8943,"[176.27456665039062, 389.3505859375, 448.127197265625, 533.9945068359375]"
data\raw\images\eccv_18_all_images_sm\59ec52ac-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-05 22:34:46,31.490196,-109.598039,0.8091,"[501.0318298339844, 520.5498657226562, 696.4544677734375, 603.82421875]"
data\raw\images\eccv_18_all_images_sm\59738807-23d2-11e8-a6a3-ec086b02610b.jpg,opossum,2011-06-09 03:31:51,31.490196,-109.598039,0.7581,"[594.6124267578125, 495.29229736328125, 769.7876586914062, 585.0648193359375]"
